win,first_blood,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,tower_kills_team_1,inhibitor_kills_team_1,baron_kills_team_1,dragon_kills_team_1,vilemaw_kills_team_1,rift_herald_kills_team_1,tower_kills_team_2,inhibitor_kills_team_2,baron_kills_team_2,dragon_kills_team_2,vilemaw_kills_team_2,rift_herald_kills_team_2,kills_top_team_1,assists_top_team_1,deaths_top_team_1,gold_earned_20m_top_team_1,cs_20m_top_team_1,xp_20m_top_team_1,damege_taken_20m_top_team_1,kills_middle_team_1,assists_middle_team_1,deaths_middle_team_1,gold_earned_20m_middle_team_1,cs_20m_middle_team_1,xp_20m_middle_team_1,damege_taken_20m_middle_team_1,kills_jungle_team_1,assists_jungle_team_1,deaths_jungle_team_1,gold_earned_20m_jungle_team_1,cs_20m_jungle_team_1,xp_20m_jungle_team_1,damege_taken_20m_jungle_team_1,kills_bottom_duo_support_team_1,assists_bottom_duo_support_team_1,deaths_bottom_duo_support_team_1,gold_earned_20m_bottom_duo_support_team_1,cs_20m_bottom_duo_support_team_1,xp_20m_bottom_duo_support_team_1,damege_taken_20m_bottom_duo_support_team_1,kills_bottom_duo_carry_team_1,assists_bottom_duo_carry_team_1,deaths_bottom_duo_carry_team_1,gold_earned_20m_bottom_duo_carry_team_1,cs_20m_bottom_duo_carry_team_1,xp_20m_bottom_duo_carry_team_1,damege_taken_20m_bottom_duo_carry_team_1,kills_top_team_2,assists_top_team_2,deaths_top_team_2,gold_earned_20m_top_team_2,cs_20m_top_team_2,xp_20m_top_team_2,damege_taken_20m_top_team_2,kills_middle_team_2,assists_middle_team_2,deaths_middle_team_2,gold_earned_20m_middle_team_2,cs_20m_middle_team_2,xp_20m_middle_team_2,damege_taken_20m_middle_team_2,kills_jungle_team_2,assists_jungle_team_2,deaths_jungle_team_2,gold_earned_20m_jungle_team_2,cs_20m_jungle_team_2,xp_20m_jungle_team_2,damege_taken_20m_jungle_team_2,kills_bottom_duo_support_team_2,assists_bottom_duo_support_team_2,deaths_bottom_duo_support_team_2,gold_earned_20m_bottom_duo_support_team_2,cs_20m_bottom_duo_support_team_2,xp_20m_bottom_duo_support_team_2,damege_taken_20m_bottom_duo_support_team_2,kills_bottom_duo_carry_team_2,assists_bottom_duo_carry_team_2,deaths_bottom_duo_carry_team_2,gold_earned_20m_bottom_duo_carry_team_2,cs_20m_bottom_duo_carry_team_2,xp_20m_bottom_duo_carry_team_2,damege_taken_20m_bottom_duo_carry_team_2
2,2,2,2,2,2,1,5,0,0,2,0,2,11,2,1,3,0,0,4,8,10,503.2,5.1,481.2,710.8,11,4,8,493.1,6.8,569,829.1,5,9,8,336.9,1.3,434.7,1362.7,2,12,12,264.4,1.2,339.1,726.2,8,7,11,556.8,5.7,384.7,900.7,5,11,6,492.8,8.7,594.6,890.7,10,14,5,422.8,4.6,448.8,749.6,10,17,7,450,1.5,447,1450.3,8,29,4,323.3,1.9,349.2,648.7,16,16,8,463.6,5,404.2,1038
1,2,0,1,1,2,1,10,2,2,2,0,1,2,0,0,2,0,0,6,4,5,380.5,7.4,422.6,521.5,6,6,5,506.8,7.7,474.2,687.3,4,9,3,368,1,346,590.2,2,15,8,234.9,0.4,344.3,460.9,8,8,7,487.4,8.9,521,448.6,5,4,4,446.6,8.3,572.1,597.1,9,6,6,425.2,7,442.7,561.3,9,10,4,461.1,1.8,583.2,492.1,1,11,6,271,1.2,285.7,503.8,4,11,7,426.6,7,421,514.7
2,1,2,2,2,1,1,2,0,0,2,0,1,11,3,1,2,0,0,4,2,3,367.2,6.2,479.5,956.7,2,4,7,516.7,7.9,500.9,792.8,4,4,11,358.5,0.5,300.6,1022.1,2,6,9,207,0.9,226.7,570.3,8,7,9,643.4,7.9,625.1,881.5,10,4,2,619.3,7.7,621.1,897.7,4,11,4,326,4.6,516.3,904.8,4,14,7,479.2,2.3,524,750.4,7,23,3,387.5,0.5,407.5,449.5,14,13,4,468.7,8,440.1,409.8
1,2,0,1,1,1,2,11,2,2,3,0,0,2,0,0,1,0,1,8,11,6,456.7,8.6,580.3,755,2,9,3,290.3,5.8,464.8,390.8,13,5,8,526.8,0.7,514.3,1241.5,1,17,3,393.8,0.3,450.4,599.6,8,5,4,567.4,9,544.4,402.1,4,11,7,394.6,6.2,451.6,1028.7,10,9,5,653.6,11.4,747.9,744.7,3,11,7,391,0.2,492.9,1255,1,14,7,236.5,1.2,305.6,491.5,6,8,6,390.9,7.4,450.7,524.8
1,1,0,2,2,2,1,8,1,0,2,0,1,7,1,2,2,0,0,7,9,7,342.5,4.6,418.1,878.9,13,10,5,438.4,10,581.8,682.2,8,17,8,439,0.6,494.5,960.9,1,18,10,282.9,0.4,279.8,652.7,8,13,7,506.6,8.4,482.5,827.5,5,10,6,425.6,8.2,521.4,858.5,7,13,9,385,6.3,502.1,859.9,9,13,6,484,0.2,595.9,1084.8,4,20,8,335.3,0.7,335.8,562.7,12,4,8,393,6.3,417.3,649.9
1,2,0,1,1,2,1,10,3,1,3,0,2,2,0,0,1,0,0,8,3,5,612.6,7.9,614.9,857,15,6,7,549.7,6,398.8,1130.4,7,9,2,400,1.2,523.7,835.6,1,12,11,282.3,1.3,270.9,938.5,8,5,7,434.2,7.8,478.5,917.5,5,7,7,309.8,5.3,441,1168.8,3,7,10,353.2,6.7,460.7,1199.8,8,10,6,519.3,2.7,554.6,761.3,11,10,6,629.3,1.4,465.7,477,5,11,10,386.2,6.9,495.5,814.1
2,2,2,2,2,2,2,2,0,0,2,0,0,11,3,1,2,0,2,3,7,4,399.4,7,473.4,1009.6,4,10,7,351.8,5.3,450,1032.2,6,7,12,406.8,1.7,406,1132.3,1,11,8,262.3,0.5,353.4,617.4,8,8,3,551.8,7.8,519.8,580.2,10,6,3,683.2,7.1,714.3,1031.2,2,8,4,509.4,7.8,611.5,857.9,10,7,5,377.7,1.3,421.8,1162.8,4,14,6,275.4,0.6,323.2,806.2,8,7,4,526.4,6.9,513.9,786.3
2,2,2,2,0,2,2,1,0,0,0,0,0,9,2,0,3,0,2,2,5,9,427.9,4.1,361.8,974.2,4,6,9,345.1,7.5,485.2,1365.2,5,8,7,378.2,1.3,430.7,1128.8,1,13,6,247.3,1.2,334,665.7,8,6,7,552.6,6.5,413.9,781.4,5,9,5,497.6,5.3,506.5,1039.2,13,10,1,667.8,8.1,674.3,383.3,9,11,4,499.6,1.5,572.4,1038.3,1,22,4,405.9,1.6,453.2,532,10,11,6,777.6,8.6,662.8,1068.6
2,2,0,2,2,1,2,3,0,0,1,0,0,10,1,1,2,0,1,10,6,7,602.4,6.7,663.1,621.9,5,9,4,434.4,9,501.4,272.4,4,10,5,422.4,1.1,493.2,987.6,1,14,7,312.6,0.4,359,557.2,8,6,7,483.1,6.2,495.4,535.1,7,5,6,316.1,6.9,412.7,954.7,8,10,5,410.8,9.4,462.4,660.3,6,12,6,373.6,0.8,411.7,1460.2,2,14,7,315.6,1.5,344.7,403.8,7,9,4,491.7,8.9,468.2,350.5
1,2,2,1,1,2,1,10,1,1,2,0,1,3,0,0,2,0,0,6,5,6,447.3,8.4,600.4,790.5,13,7,3,646.1,9.7,714.7,1298.9,12,9,5,580.1,1.3,614.2,1455.1,0,15,8,245.2,1,347.3,708.2,8,6,4,437.8,7.2,550.9,641.9,4,3,10,377.2,7.5,504.1,795.6,0,5,9,194.3,2.7,304.9,901.8,11,6,9,453.8,1.8,466.5,1137.5,2,14,7,304.6,0.3,306.6,573.8,9,7,4,586.1,10.2,629.6,780.6
1,2,2,1,1,2,1,9,1,1,2,0,1,1,0,0,1,0,0,2,9,2,356,5.3,437.1,691.5,10,2,1,591.5,7.5,590.5,612.4,7,10,4,442.1,2.4,525.1,917.8,0,11,3,281.3,1.4,389.1,651.7,8,4,1,548.5,12,598.1,189.1,2,0,3,355.4,6.7,450.5,622.6,0,1,3,261.6,5.1,356.7,1011.6,4,2,8,343.8,0.1,397.9,1051.2,1,3,8,170.8,1.1,263.9,761.7,3,2,5,327.7,6.9,469.7,454.8
2,2,0,2,2,2,2,2,0,0,0,0,0,8,1,1,3,0,1,0,1,6,411.7,8.5,472.9,631.5,5,1,10,507.1,7.6,494.9,1005.7,3,4,6,283.6,1.4,391,902.1,0,13,7,296.1,0.4,360.3,584.8,8,3,9,487.9,8.3,464.7,817.4,4,12,1,465,8.2,588.9,831.5,10,6,4,426.1,5.9,503,611.5,11,6,1,597.3,2,714,918.8,1,15,5,308.8,2.8,371.5,775.6,12,7,5,563.9,7.3,565.5,514.2
1,1,0,1,0,1,1,11,3,0,3,0,2,2,0,0,0,0,0,6,9,2,616.2,8.2,650.1,931.2,6,12,3,626.3,7.1,539.6,843.1,13,13,3,564.5,1.1,601.5,880.7,7,13,5,503.3,1.3,426.2,588.5,7,12,2,487.4,6.5,462.7,320.5,5,1,7,355.2,7.1,467.2,1093.6,5,5,8,416.9,7,372.2,690.6,1,11,7,288.2,1.5,348.7,986.2,1,7,8,272.1,3.2,330,669.1,3,3,9,411.7,6.4,436.3,827
2,2,0,1,1,2,1,9,1,1,3,0,1,9,1,1,3,0,0,4,9,10,355,4,413.6,1420.3,7,6,11,467,6.1,532.9,1000.5,15,5,11,453.6,1.1,460.9,602.1,6,14,10,338.7,0.7,356.4,636.8,7,14,7,566,10.2,652.4,494.4,5,17,8,289.3,6.2,446.9,678.9,10,12,7,327.7,6.7,491.8,859.1,10,15,12,338.5,0.8,414.2,795.5,4,23,5,272.8,1.3,362.6,518.9,20,11,7,546.2,7.8,479.2,569.4
2,2,0,1,1,2,1,9,1,1,3,0,1,9,1,1,3,0,0,4,9,10,355,4,413.6,1420.3,7,6,11,467,6.1,532.9,1000.5,15,5,11,453.6,1.1,460.9,602.1,6,14,10,338.7,0.7,356.4,636.8,7,14,7,566,10.2,652.4,494.4,5,17,8,289.3,6.2,446.9,678.9,10,12,7,327.7,6.7,491.8,859.1,10,15,12,338.5,0.8,414.2,795.5,4,23,5,272.8,1.3,362.6,518.9,20,11,7,546.2,7.8,479.2,569.4
1,2,2,2,2,2,2,9,1,0,1,0,0,8,1,1,3,0,1,1,0,11,377.9,5.5,421.7,911.1,11,12,6,461.9,8.8,573.1,773.7,12,15,7,492,1.7,542.8,786,6,13,8,237.9,1.2,307.6,534.4,7,5,8,386.3,6.7,412.8,692.6,13,3,8,679.2,7.4,666.2,1442.8,9,4,6,471.9,8.3,558.5,559.8,7,7,10,491.2,1.1,559.9,986.8,4,12,6,319,0.4,367.3,531.8,7,6,7,524.9,8.6,468,357.2
1,2,0,1,1,1,1,10,2,1,4,0,2,2,0,0,0,0,0,11,6,3,583.2,9.2,653.4,640.4,8,3,4,577.8,9.3,702.7,966.1,5,10,5,386.3,0.6,538.6,1222,6,13,6,425.3,1.2,461.2,635.7,7,3,7,528.9,7.9,488.9,706.9,0,6,9,374.3,7.4,574.5,849,8,4,4,727.8,8.9,820.7,884.9,10,4,8,464.7,2,521.3,1260.6,3,7,6,196.4,0.6,221.6,507.2,4,8,10,357.4,5.4,428.4,764.4
1,2,0,1,2,2,2,7,1,0,1,0,0,4,0,1,4,0,1,4,9,8,469.7,9.1,648.8,753.4,9,9,6,456.6,7.4,575.5,577.9,9,10,8,332.6,1.9,395.7,1194.4,5,19,5,297.5,0.4,351.3,349,7,13,4,549.4,7.1,426.2,659,7,4,6,442.3,8.8,474.4,632.9,12,7,6,570.3,9.3,669.5,756.4,8,6,8,503.8,0.5,525.3,985,1,11,6,250.8,1.9,293.9,349.5,3,2,8,358.2,7.5,396.6,457.7
1,2,0,1,0,2,2,8,1,0,2,0,0,2,0,0,1,0,1,3,10,4,428.9,8,670.1,868.8,18,7,5,666.2,7.8,692.4,471.5,5,21,4,421.8,0.5,466.5,848,5,17,2,435.4,0.6,397.9,421,7,10,3,424.4,7.3,463.1,400.7,2,3,7,282.9,6.9,435.4,789.4,6,2,10,332.6,7.1,399,931.5,7,5,8,405.1,1,450.3,1172,3,8,8,225.2,1.3,293.9,558.6,0,8,5,414,8.2,429.3,581
2,1,0,2,2,1,1,8,1,1,1,0,1,9,3,1,3,0,0,9,8,11,579,7.1,625.9,1062.4,7,5,12,452.8,6.2,462.9,773.3,4,6,11,329.3,0.8,493.7,1001.2,5,9,8,436.5,0.6,286.9,561.8,7,5,10,369.1,5.7,412.4,520.5,7,21,10,347.8,4.5,449.7,1057.7,15,14,4,477.5,7.1,498.6,927.3,10,15,9,413.1,0.7,486.4,1145.5,5,16,5,312.5,0.9,286.2,379.4,15,9,4,545.5,10.5,654.3,400.4
2,2,0,2,2,2,2,3,0,0,1,0,0,11,3,1,4,0,2,3,10,5,395.6,6.4,451.6,403.7,0,16,6,333.3,7.2,526.9,608,12,7,7,553.7,1,561.7,1072.6,4,14,6,344.9,1.8,323,444.1,7,6,6,454,9.2,490.4,445.7,9,8,6,420.6,6.8,476.5,983.6,3,11,4,379,8.6,487.5,457.4,5,11,7,310.1,0.4,388.9,1115.2,5,19,3,208.7,0.5,232.9,268.4,8,9,6,456.3,7,399.6,457.9
1,1,0,0,0,1,1,5,0,0,2,0,1,0,0,0,1,0,0,2,7,1,455.5,8.2,594.2,1227.3,8,8,0,543,6.7,596.5,993.8,4,11,3,399.3,1,432,1040.3,4,10,3,410.4,0.8,441.5,617.7,7,3,4,537.7,8.7,505.7,400.5,3,2,4,344.5,4.9,435.7,1145,1,0,5,264.5,5.5,381.5,1232.9,2,4,7,347.9,2.4,493.8,1451.5,1,4,4,202.1,1.7,332.7,414.8,4,1,5,329.7,7.5,347.3,498.6
1,1,2,1,1,2,1,10,1,1,2,0,1,1,0,0,1,0,0,2,2,7,308.4,5.1,416.5,1017.2,10,9,1,580.1,7.8,643.4,765.8,4,10,1,503.2,0.9,592.9,1139.8,4,11,3,279.7,1.2,259.6,470,7,6,4,612.9,9.4,621.1,535.3,7,1,3,519.6,6.9,484.8,880.9,3,0,7,346.6,6.7,508.7,593.5,1,5,5,350.4,2.1,379,652,2,5,5,190.8,1.9,229.8,435.8,3,4,7,325.4,7.3,423.1,584.9
2,2,2,2,2,1,0,3,0,0,3,0,0,7,1,1,1,0,0,4,4,6,428.4,5.7,495.2,1107.1,10,5,5,559.6,8.7,606.2,1291.2,3,13,7,386.4,1.2,370.5,1365.7,4,11,8,293,0.4,310.6,872.1,7,11,9,575.2,7.3,502.3,770.8,6,1,3,644.9,10.6,713.5,1173.4,17,3,2,704.2,8,633,1093.3,2,12,8,331.1,0.1,419.4,1059.3,3,21,8,342.2,0.5,383.3,754.5,7,8,7,367.1,6,405.4,884.2
2,1,2,2,1,2,2,5,0,1,1,0,0,11,4,1,4,0,1,8,6,8,520.2,8.1,574.1,1260.5,5,5,8,320.3,5,472.9,411.2,9,9,9,391.7,1.5,429.5,1122.6,3,10,6,301.9,0.5,279.9,454.7,7,9,11,452.6,9.1,541.9,470.1,5,15,7,410.2,6.9,560.7,618.4,23,4,6,588.3,6.8,513.1,697.5,7,10,8,386.5,1.1,419.2,900.1,2,18,7,304.1,0.7,286.3,460.3,5,14,4,502.2,10.2,597.3,319.3
1,2,0,1,0,1,1,6,1,0,1,0,1,1,0,0,1,0,0,8,3,4,534.2,7.6,512.4,872.3,2,2,2,478.8,8.7,605.4,828.4,6,10,4,378.2,1,492.4,1388.6,3,13,2,375,1.2,403.1,466.2,7,6,3,642.9,8.6,679,733.2,4,4,6,342.9,6,404.6,1181.2,3,2,3,462.6,7.3,484.4,939.2,2,8,6,330,1,410.1,822.1,4,6,5,460.7,0.5,425.1,515.8,2,5,6,399.7,6.7,468.6,404.2
1,2,0,1,1,1,2,10,1,1,4,0,0,3,0,0,0,0,1,7,4,2,482.7,8,569.1,668.6,3,8,3,408.1,8.2,572.8,134.3,5,7,6,456.4,1.3,459.7,1560.9,3,15,5,383.2,1.2,408.1,361.2,7,4,3,376.4,6.6,410.1,407.1,5,2,3,466.2,7.6,517.8,1182.5,3,7,2,326.6,6.1,404.8,661.2,2,10,7,328,0.5,350,730.7,4,8,8,286.7,1,266.4,511.2,5,3,5,359.9,7.4,420.7,582.9
1,1,0,1,0,2,1,9,1,0,1,0,1,2,0,0,2,0,0,9,12,4,619.2,7.6,689.3,837.6,9,5,6,436.2,4.9,389.7,802.4,13,14,6,673.2,3.5,648.1,1027.2,2,23,1,404.2,0.6,510.6,167,7,8,5,393.1,6.1,452.5,782.9,4,2,9,289.8,5.2,448.5,1164,8,5,7,517.5,7.4,467.5,783.2,6,3,10,438.3,0.8,497.1,1219.7,1,10,6,318.6,0.7,401.5,754.2,3,6,8,418.1,6.7,494.8,839
1,2,2,1,0,2,1,10,1,0,2,0,2,1,0,0,1,0,0,3,9,2,644.3,11.2,738.9,1130,7,12,3,516,4.1,454.6,606.7,12,5,2,528.7,3.1,584.5,1173.2,2,8,7,322.6,0.5,315.8,484.1,7,4,1,568.4,7.6,575,584.1,2,3,6,403.6,6.5,489.3,883.6,4,2,8,294.3,3.9,352.7,709.5,4,2,6,467.3,1.9,421.3,1332.9,5,5,7,386.1,0.7,344.3,991.5,0,8,4,406.9,6.4,496.1,873
2,2,2,2,1,2,2,4,0,1,2,0,0,9,2,0,3,0,1,6,6,8,330.8,7.3,538.6,513,6,7,5,373.5,7,447.4,494.6,9,7,4,453.2,1.2,477,828.4,2,16,7,294.1,0.7,407.4,381.1,7,10,7,414.7,7.4,561.6,475.5,4,6,7,499.1,9.5,542.7,585.2,9,6,9,393,6.3,454.1,775,3,10,5,441.8,0.4,505.1,1217.7,3,13,4,248.2,1.1,303.1,260.8,11,9,5,421.3,9,465.7,514.5
2,2,2,0,2,2,2,2,0,0,2,0,0,8,0,1,2,0,2,2,1,8,274.5,5.7,434.8,590.6,2,2,6,333.4,5.5,460.1,735.9,5,2,9,283.3,1.4,344.1,1280.7,2,10,5,445.5,1.1,356.9,416.2,7,3,5,471.8,8.2,449.6,646.8,19,4,3,760.7,8.9,727.8,1210.4,1,4,3,329.6,6.2,485.2,484.5,8,7,4,481.8,1.2,440,792.7,0,14,4,241.7,1.7,282.2,617.7,4,9,4,342.3,6.1,440.8,609.6
2,2,2,0,2,2,2,2,0,0,2,0,0,8,0,1,2,0,2,2,1,8,274.5,5.7,434.8,590.6,2,2,6,333.4,5.5,460.1,735.9,5,2,9,283.3,1.4,344.1,1280.7,2,10,5,445.5,1.1,356.9,416.2,7,3,5,471.8,8.2,449.6,646.8,19,4,3,760.7,8.9,727.8,1210.4,1,4,3,329.6,6.2,485.2,484.5,8,7,4,481.8,1.2,440,792.7,0,14,4,241.7,1.7,282.2,617.7,4,9,4,342.3,6.1,440.8,609.6
2,2,2,0,2,2,2,2,0,0,2,0,0,8,0,1,2,0,2,2,1,8,274.5,5.7,434.8,590.6,2,2,6,333.4,5.5,460.1,735.9,5,2,9,283.3,1.4,344.1,1280.7,2,10,5,445.5,1.1,356.9,416.2,7,3,5,471.8,8.2,449.6,646.8,19,4,3,760.7,8.9,727.8,1210.4,1,4,3,329.6,6.2,485.2,484.5,8,7,4,481.8,1.2,440,792.7,0,14,4,241.7,1.7,282.2,617.7,4,9,4,342.3,6.1,440.8,609.6
2,2,2,2,1,2,2,3,0,1,0,0,0,8,1,0,3,0,1,10,2,8,513.4,8.6,537.4,1046.7,1,5,6,346.5,9.3,530.6,467.7,4,4,8,415.6,2.7,447.6,548.8,2,11,5,300.6,0.7,411.7,403,7,7,7,408.5,5.3,414.9,956.8,11,8,6,523,9.3,583.3,1046.2,4,6,3,516.9,9.1,601.6,673.1,8,14,6,474.6,1.3,482,902.8,6,11,7,440.2,1.4,364,707.2,5,5,2,462.8,9,517.7,553
2,1,2,2,2,1,1,3,0,0,1,0,1,9,2,1,3,0,0,5,2,7,538.2,8.7,548.1,714.8,5,8,5,414.3,6.9,562.7,755.6,4,9,6,464.8,1.3,569.5,1112.9,2,9,8,319.1,2,377.3,861.3,7,1,6,458.5,8.7,547.2,735.9,16,7,3,594.1,7.9,562.6,843.1,4,4,9,240.5,4,350.1,877.3,4,14,3,383.8,1.5,444.5,831,5,15,4,423.3,0.7,330.1,458.3,3,9,4,494.1,8.3,460,566.7
1,1,0,1,1,2,1,10,2,1,2,0,1,0,0,0,1,0,0,7,3,1,496.1,8.1,632.8,568.4,4,11,4,451.9,5.8,494.8,1064.9,15,7,7,636.5,1.7,656.3,1124.1,1,20,3,379.8,2.2,449.2,624.5,7,6,1,531.4,8.6,516.7,518.3,0,1,6,425.7,9.6,584.6,872.4,6,2,5,518.8,5,463.8,933.2,2,2,9,276,1.5,375.5,1121.1,7,5,8,322,0.8,409.9,1133.2,1,4,6,332.4,5.8,379.7,853.2
1,1,0,1,0,2,1,10,2,0,1,0,2,2,0,0,2,0,0,11,5,6,655,7.5,609.5,1361.9,7,6,0,552.4,7.1,655.5,523.9,13,10,1,624.2,0.6,593.6,953.1,1,9,3,323.2,1.4,399.5,697.8,7,8,4,497.4,6.7,496.9,627.4,3,4,11,526.3,8.4,570.8,1421,0,2,8,307.5,5.6,355.4,981.4,6,4,9,334.5,2.2,391,1033.1,1,6,6,245.6,1.8,397.7,730.6,4,4,5,440.3,5.6,465.4,860.9
2,1,2,2,2,2,2,0,0,0,0,0,0,11,2,1,4,0,2,4,9,8,261.3,3.9,368.8,976.3,6,10,8,437.8,8,634.5,717.5,10,7,12,435.8,2.9,297.2,1134.9,1,15,10,255,1.6,338,917.2,7,8,7,329.8,5,385.9,748.4,5,5,6,468.2,8.5,522.1,678.8,16,12,3,898.7,10.6,790.9,1373.8,11,6,6,598.7,1.2,587.3,1195.3,4,23,7,498.9,1.8,586.4,469.9,9,8,6,511.8,5.5,595.1,867.7
2,1,2,2,2,2,2,0,0,0,0,0,0,11,2,1,4,0,2,4,9,8,261.3,3.9,368.8,976.3,6,10,8,437.8,8,634.5,717.5,10,7,12,435.8,2.9,297.2,1134.9,1,15,10,255,1.6,338,917.2,7,8,7,329.8,5,385.9,748.4,5,5,6,468.2,8.5,522.1,678.8,16,12,3,898.7,10.6,790.9,1373.8,11,6,6,598.7,1.2,587.3,1195.3,4,23,7,498.9,1.8,586.4,469.9,9,8,6,511.8,5.5,595.1,867.7
2,2,2,1,2,2,2,5,1,0,2,0,0,11,3,2,3,0,1,2,11,11,485.5,7.2,467.4,915.2,12,9,11,567.7,3.3,454.3,822.6,10,12,11,454.8,1,466.6,714,1,11,10,318.9,0.6,447.7,469.6,7,6,7,483.5,7.8,415.8,531.7,6,14,4,524.3,7.2,492.2,890.6,11,15,9,492.2,7.4,466.4,679.5,14,14,8,417.7,0.7,562.3,1014.3,5,24,7,237.8,1.4,241.2,637.5,14,14,5,349.3,6.6,446.8,651.8
2,2,2,2,2,2,1,1,0,0,0,0,1,11,3,1,2,0,0,2,3,4,412,8.3,526.5,880,4,6,5,358.5,7,535.3,818.6,8,7,9,711.5,2.3,585.6,1364.7,1,10,8,213.7,0.3,323.8,777.7,7,8,11,409.7,5.9,539.1,1177.2,4,2,4,502.7,9.5,587.3,1123.9,10,4,2,560.4,8,593.3,844.4,11,8,5,630.9,0.9,589.1,1175.7,1,18,6,492.4,1.8,515.1,603.8,11,5,5,729.2,9.5,735.9,735.5
1,2,0,1,2,1,1,11,4,1,4,0,1,4,0,1,1,0,0,5,10,6,511,7.8,590.2,999,18,9,6,442.8,7,544.8,657,5,11,4,402.5,0.8,374.4,646.2,1,13,6,269.8,1.2,266.7,708.8,7,8,4,423.6,8.4,458,616.9,3,3,7,438.7,7.1,563.6,442.6,7,4,6,462.7,6.5,499.9,810.5,6,3,11,431.2,0.4,442.2,1203.2,2,15,5,397.4,1.6,563.4,308.3,8,5,7,617,9.5,541.8,808.2
2,2,2,2,2,2,2,0,0,0,0,0,0,10,2,1,3,0,1,3,4,9,400.5,7.1,492.6,1562.1,3,5,11,363.4,7.9,502.1,1011.6,5,7,8,450.8,1.8,538.6,962.3,1,8,13,225.1,0.2,313,841.1,7,2,10,361.6,4.5,378.4,824.2,5,5,6,474.6,6.8,561.3,964.2,13,6,4,516.4,8.2,678.2,1105.3,12,4,2,394.3,0.6,485.7,963.3,7,17,4,402.1,1,447.1,632.1,13,10,3,681,6.8,567.6,541.4
2,2,2,2,2,2,2,0,0,0,0,0,0,10,2,1,3,0,1,3,4,9,400.5,7.1,492.6,1562.1,3,5,11,363.4,7.9,502.1,1011.6,5,7,8,450.8,1.8,538.6,962.3,1,8,13,225.1,0.2,313,841.1,7,2,10,361.6,4.5,378.4,824.2,5,5,6,474.6,6.8,561.3,964.2,13,6,4,516.4,8.2,678.2,1105.3,12,4,2,394.3,0.6,485.7,963.3,7,17,4,402.1,1,447.1,632.1,13,10,3,681,6.8,567.6,541.4
2,1,0,2,2,1,1,4,0,0,2,0,1,10,1,1,2,0,0,5,0,7,392.6,5.5,455.3,750,1,2,6,393.7,5.3,356.8,601.7,3,3,7,301.1,0.8,381.6,826.4,1,8,4,322.7,2.1,364.9,876.4,7,3,6,495.2,7.8,474.3,530.7,7,14,4,539.8,4.6,376.9,1061.7,4,11,4,480.1,7.8,491.7,667.4,8,16,3,450.6,0.8,485.4,736.2,2,18,5,241.3,0.1,326.3,586.2,9,9,2,361.7,7.3,438,304.7
1,1,2,2,2,1,1,10,1,1,3,0,1,7,1,1,2,0,0,13,9,8,576.7,7.7,527.6,1067,4,6,4,496.9,8.6,618.9,744.8,11,12,4,483.6,0.4,576.9,684.6,0,17,6,286.1,1.8,371.7,468,7,4,8,358.8,6.3,408.4,671.5,5,9,9,318.6,6,432.4,979.3,2,11,8,263.3,5.8,347.1,808.2,12,11,4,408.7,1.1,491.3,866.5,4,19,5,304.8,1,309.5,576.7,7,8,9,500.4,6.8,411.9,892.4
1,1,2,1,1,2,2,9,1,1,1,0,0,4,0,0,3,0,1,1,8,0,279,6.7,526.1,621.8,4,9,5,377.1,7.3,417.4,841.7,11,8,0,525.8,2.8,559,491.5,6,17,4,379.8,1,455.4,326.1,6,9,3,368.6,7.2,474.4,356,2,1,5,374.9,9.8,490.6,763.2,3,0,4,599.7,11.1,743.5,345.4,1,5,7,316.7,0.3,403.1,912.8,4,3,7,239.6,0.4,245.1,525.5,2,5,5,446.5,10.1,521.4,519.3
2,2,2,2,2,2,2,1,0,0,0,0,0,9,1,1,4,0,1,7,11,8,348,5.5,536.3,864.8,9,5,7,458.9,7.6,454.9,1115.5,3,11,16,266.8,1.3,353.7,1049.8,6,9,8,301.3,1.7,293.7,573.7,6,7,8,346.3,6.9,442.3,457.8,11,10,8,508.8,7,647,1137.2,9,11,7,416.3,7.8,509.1,906.6,12,16,8,534.7,1.1,594.8,1305.8,8,18,3,430,1.8,470.7,411.6,7,8,5,456.6,9.2,554.9,606.3
1,1,0,1,1,1,1,9,1,1,3,0,1,4,0,0,1,0,1,6,8,4,596.3,7.9,663.4,1148.6,7,5,10,571.2,7.9,607.7,791.7,17,6,5,651.3,3.2,679.9,1170.5,5,19,7,369.9,1.5,421.9,917.1,6,15,6,444.6,5.8,446.2,779.4,1,2,10,394.3,7.5,489.5,1039.6,15,10,11,745.8,6.9,653.6,1728.8,6,10,9,376.8,0.3,459.5,1236.8,6,13,3,485.1,0.9,477.6,434.2,4,5,9,421.5,8.3,491.7,733.1
1,1,0,1,1,1,1,9,1,1,3,0,1,4,0,0,1,0,1,6,8,4,596.3,7.9,663.4,1148.6,7,5,10,571.2,7.9,607.7,791.7,17,6,5,651.3,3.2,679.9,1170.5,5,19,7,369.9,1.5,421.9,917.1,6,15,6,444.6,5.8,446.2,779.4,1,2,10,394.3,7.5,489.5,1039.6,15,10,11,745.8,6.9,653.6,1728.8,6,10,9,376.8,0.3,459.5,1236.8,6,13,3,485.1,0.9,477.6,434.2,4,5,9,421.5,8.3,491.7,733.1
